index,iso3,year,median,emissions
0,AFG,1990,71.3132205387685,83.07633626663836
1,AFG,1995,75.6043371844284,88.07527260299986
2,AFG,2000,82.9888753582329,96.67789034857343
3,AFG,2005,76.0107766509359,88.54875425950777
4,AFG,2010,74.5248287089341,86.81769920447277
5,AFG,2015,76.5789278388431,89.21062198586027
6,AFG,2018,71.0353818364601,82.7526680703842
7,ARE,1990,213.090078088555,248.23928646926217
8,ARE,1995,182.803659406993,212.9571230261765
9,ARE,2000,180.377680753255,210.13097919350443
10,ARE,2005,130.834824178505,152.4160284267494
11,ARE,2010,141.478026304657,164.81482674361018
12,ARE,2015,140.379273828683,163.53483504672428
13,ARE,2018,141.418712550325,164.74572918550112
14,BHR,1990,120.611094715161,140.50589478842682
15,BHR,1995,123.372252291789,143.7225053073196
16,BHR,2000,131.863565517813,153.61446064997622
17,BHR,2005,122.51935746475,142.7289254785605
18,BHR,2010,128.665182157851,149.88850395478852
19,BHR,2015,137.661951316299,160.36929018592252
20,BHR,2018,136.656988675964,159.19855895806424
21,DJI,1990,50.0950052615589,58.35817637945305
22,DJI,1995,61.0549196633035,71.12592866176541
23,DJI,2000,79.8828459632009,93.05952140483087
24,DJI,2005,67.0441789191598,78.1031162318752
25,DJI,2010,43.6959846194669,50.90363728244797
26,DJI,2015,72.4356195370863,84.38387497972869
27,DJI,2018,49.9697864309885,58.21230270278005
28,EGY,1990,52.3322978992431,60.964510437723256
29,EGY,1995,54.6468706354153,63.660871946727056
30,EGY,2000,59.274952786867,69.05235624906071
31,EGY,2005,61.3697009755948,71.49263315151917
32,EGY,2010,64.4561499589037,75.08819189462487
33,EGY,2015,56.9680505160742,66.36493044870065
34,EGY,2018,56.132813144208,65.39192067234512
35,IRN,1990,95.6036082298698,111.37342340738684
36,IRN,1995,71.5604848786608,83.3643868593959
37,IRN,2000,103.259103078431,120.2916921312182
38,IRN,2005,128.946553877378,150.2162879394515
39,IRN,2010,74.5364758965823,86.83126759572356
40,IRN,2015,37.7010433897942,43.919830496940754
